4/23/2018 10:22:28 AM
4.841494,1.464834,5.07168
4.841537,1.464851,5.071889
4.841451,1.464782,5.072032
4.841304,1.464876,5.071797
4.841225,1.464736,5.071648
4.84132,1.464679,5.071692
4.841315,1.464703,5.071621
4.841327,1.464632,5.071559
4.841578,1.464635,5.071578
4.841657,1.464602,5.071673
4.841725,1.464586,5.071699
4.841798,1.464606,5.07177
4.841965,1.464556,5.072021
4.842284,1.464616,5.072268
4.842382,1.464633,5.072261
4.842439,1.464567,5.07213
4.84286,1.464606,5.072258
4.843099,1.464737,5.072388
4.843208,1.464769,5.072374
4.843341,1.464778,5.072154
4.843393,1.46468,5.071816
4.84341,1.464671,5.071616
4.843495,1.464638,5.07135
4.843546,1.464555,5.071149
4.843344,1.464381,5.070925
4.843074,1.464408,5.070366
4.842934,1.464224,5.070055
4.842755,1.464091,5.069668
4.842553,1.464131,5.068995
4.842559,1.464171,5.068447
4.842852,1.464104,5.06788
4.842883,1.464137,5.067122
4.842772,1.464022,5.066247
4.842425,1.463794,5.065571
4.842055,1.463514,5.064982
4.84181,1.463332,5.064503
4.841508,1.463089,5.063832
4.841287,1.463001,5.063122
4.841183,1.463086,5.062414
4.84141,1.463096,5.061748
4.841232,1.463119,5.061118
4.840933,1.462982,5.060564
4.840454,1.462771,5.060193
4.840037,1.462561,5.059675
4.839654,1.462304,5.059332
4.839344,1.462194,5.059233
4.839187,1.462193,5.05906
4.83911,1.46231,5.059047
4.838984,1.462472,5.058869
4.838953,1.462589,5.058806
4.838919,1.462692,5.058839
4.838801,1.462679,5.058969
4.83865,1.462681,5.059218
4.838464,1.462593,5.059474
4.838077,1.462535,5.05962
4.837852,1.462327,5.059879
4.837608,1.462085,5.06013
4.837496,1.461875,5.060665
4.837439,1.461762,5.061073
4.837404,1.461655,5.06139
4.837451,1.461501,5.061791
4.83746,1.4614,5.062069
4.837416,1.461326,5.062448
4.837403,1.46136,5.062536
4.837184,1.46115,5.062776
4.836981,1.460969,5.063088
4.836883,1.46078,5.063316
4.836795,1.460667,5.0635
4.836918,1.460779,5.063822
4.837038,1.460736,5.064097
4.837043,1.460806,5.064363
4.837018,1.460873,5.06462
4.836966,1.460806,5.06487
4.836764,1.460758,5.065115
4.836648,1.460802,5.065498
4.836239,1.46078,5.065619
4.836091,1.460762,5.065816
4.836061,1.460902,5.066074
4.835942,1.460961,5.066251
4.835832,1.461028,5.066303
4.835668,1.461041,5.066368
4.835641,1.460968,5.06664
4.835536,1.460917,5.066665
4.835424,1.46094,5.0668
4.835207,1.461102,5.066667
4.835045,1.46113,5.066774
4.834826,1.461061,5.0667
4.834709,1.46095,5.06687
4.834506,1.460898,5.066877
4.834461,1.460883,5.066875
4.834353,1.460777,5.06697
4.834216,1.460752,5.06705
17.23082,98.27544,353.5927
17.25721,98.25172,353.6145
17.27897,98.21593,353.6213
17.29151,98.15648,353.6183
17.29736,98.05366,353.6372
17.27969,97.94503,353.6418
17.27089,97.8522,353.6227
17.27078,97.75434,353.5676
17.26987,97.65722,353.4667
17.2749,97.5643,353.367
17.27831,97.48579,353.2471
17.28464,97.42388,353.1608
17.29744,97.37714,353.1251
17.25887,97.3065,353.1131
17.24963,97.27967,353.1539
17.23286,97.25789,353.2051
17.19802,97.25427,353.2523
17.17645,97.24439,353.2259
17.17673,97.25928,353.1824
17.17901,97.29009,353.1519
17.17547,97.33493,353.1642
17.17214,97.40594,353.2672
17.16309,97.46393,353.3775
17.17172,97.50716,353.4898
17.21857,97.53778,353.545
17.30317,97.57878,353.5775
17.39394,97.62592,353.5824
17.47949,97.67016,353.5998
17.53995,97.73356,353.6202
17.54884,97.8159,353.6901
17.53641,97.93198,353.783
17.50585,98.09505,353.8813
17.50408,98.32572,353.9146
17.53049,98.56448,353.8751
17.62349,98.80373,353.7754
17.75481,99.03139,353.6411
17.8521,99.26353,353.4949
17.91227,99.47893,353.3829
17.93461,99.68521,353.3339
17.94529,99.87167,353.3224
17.9615,100.0331,353.3148
17.99191,100.1642,353.2577
18.08706,100.2657,353.1118
18.14366,100.3568,352.8954
18.16747,100.4511,352.5981
18.15459,100.5348,352.2748
18.09623,100.591,352.0051
17.9913,100.6034,351.8133
17.92826,100.5902,351.7092
17.87342,100.5435,351.6609
17.8301,100.4954,351.5852
17.80734,100.4505,351.5052
17.83925,100.4404,351.4418
17.88478,100.4156,351.3438
17.96499,100.4065,351.2489
18.03804,100.3805,351.1605
18.10031,100.328,351.1
18.13302,100.2518,351.0738
18.10907,100.14,351.0788
18.10732,100.031,351.0953
18.09496,99.9093,351.1299
18.11897,99.78053,351.165
18.16277,99.64084,351.2206
18.25746,99.52084,351.2863
18.33875,99.4169,351.3562
18.44869,99.35115,351.381
18.51872,99.31815,351.3479
18.54666,99.28802,351.3059
18.55668,99.2584,351.2657
18.51243,99.21881,351.2567
18.47,99.16409,351.2638
18.46392,99.06857,351.2536
18.48653,98.94279,351.2518
18.53191,98.83025,351.2781
18.58258,98.72736,351.2966
18.58201,98.646,351.2703
18.54317,98.5892,351.2028
18.51171,98.5162,351.1309
18.47285,98.44827,351.0647
18.44942,98.35313,351.0117
18.45395,98.24449,350.9926
18.46832,98.12606,350.9901
18.46113,98.02532,350.953
18.46205,97.93182,350.9109
18.46239,97.84367,350.8856
18.47401,97.78173,350.8807
18.5022,97.73841,350.8977
18.54285,97.71546,350.8911
18.5825,97.72234,350.8776
18.62529,97.72608,350.8953
18.63429,97.7177,350.947
18.64704,97.72179,351.0069
0.01003099
0.02187876
0.03381365
0.04440901
0.05530253
0.06631435
0.0779705
0.08857506
0.09999182
0.1117216
0.1221905
0.1354345
0.1450426
0.16652
0.1778218
0.1891435
0.2114334
0.2236079
0.2346128
0.2462628
0.2565963
0.2673141
0.2784912
0.2903893
0.3009113
0.3117384
0.3233207
0.3341644
0.3458829
0.357546
0.368951
0.3789166
0.3904568
0.4016597
0.4121079
0.4236228
0.4349871
0.4455416
0.4573733
0.4681508
0.4793898
0.4905671
0.5024903
0.5128095
0.5243948
0.5354531
0.546993
0.5577159
0.570042
0.5804171
0.5910308
0.6020135
0.6138508
0.6248325
0.6369194
0.6465317
0.6588294
0.6696634
0.6812091
0.6935554
0.7030562
0.7143879
0.724879
0.7369066
0.7479882
0.7586579
0.7700351
0.7810577
0.7925518
0.8031439
0.8146449
0.8261179
0.8376123
0.847723
0.8605879
0.8710322
0.8812444
0.8933535
0.9043779
0.9152269
0.9263629
0.9375858
0.9488015
0.9597045
0.9715096
0.9818267
0.993991
1.004818
1.015609
1.026768
1.038704
1.048792
